User_ID,Channel,Device,Is_Signed_Up,Is_Purchased,Customer_Acquisition_Cost,Lifetime_Value
105308,Organic SEO,iOS,0,0,0.0,0.0
105309,Organic SEO,Android,1,0,0.0,0.0
105310,TikTok Ads,iOS,1,0,13.578084180363065,0.0
105311,Meta Ads,iOS,0,0,8.506176056729585,0.0
105312,Organic SEO,iOS,1,0,0.0,0.0
105313,Email Referral,iOS,1,1,0.0,43.30106414631567
105314,Google Search,Android,1,0,24.29781629728962,0.0
105315,Google Search,iOS,0,0,15.648819534251317,0.0
105316,TikTok Ads,Android,0,0,9.61677736395018,0.0
105317,Email Referral,iOS,1,1,0.0,92.239898060009
105318,TikTok Ads,iOS,1,0,8.432305593952567,0.0
105319,Meta Ads,iOS,0,0,12.159527844193804,0.0
105320,TikTok Ads,iOS,0,0,9.4730650810536,0.0
105321,TikTok Ads,iOS,0,0,8.643983732535043,0.0
105322,Google Search,Android,0,0,26.600412094545913,0.0
105323,Email Referral,Web PC,1,1,0.0,120.7938738374711
105324,TikTok Ads,iOS,1,0,8.003960339076244,0.0
105325,Meta Ads,iOS,0,0,11.843560793843178,0.0
105326,TikTok Ads,iOS,0,0,14.435997005059102,0.0
105327,TikTok Ads,Web PC,0,0,13.515871074844576,0.0
105328,Google Search,Android,0,0,24.05740102752931,0.0
105329,Google Search,Android,1,1,16.547349890362792,81.54517072355071
105330,TikTok Ads,iOS,0,0,13.531330269842531,0.0
105331,TikTok Ads,iOS,1,0,10.34751950890652,0.0
105332,TikTok Ads,iOS,1,0,9.073972419720874,0.0
105333,TikTok Ads,Web PC,0,0,14.919108080200479,0.0
105334,Email Referral,iOS,1,0,0.0,0.0
105335,Organic SEO,Android,0,0,0.0,0.0
105336,TikTok Ads,Android,1,0,8.637768887609749,0.0
105337,Meta Ads,Android,1,0,13.027902074583961,0.0
105338,Organic SEO,iOS,1,1,0.0,168.88790948980085
105339,TikTok Ads,Android,0,0,10.470854512498866,0.0
105340,Organic SEO,iOS,1,0,0.0,0.0
105341,Organic SEO,Web PC,1,0,0.0,0.0
105342,TikTok Ads,iOS,1,0,13.889421292808755,0.0
105343,TikTok Ads,iOS,0,0,11.8310382413552,0.0
105344,Email Referral,iOS,1,0,0.0,0.0
105345,Google Search,Android,0,0,28.357292405423124,0.0
105346,TikTok Ads,iOS,0,0,11.880591026682382,0.0
105347,TikTok Ads,Android,1,0,10.265107723009637,0.0
105348,Google Search,iOS,0,0,29.407835316204295,0.0
105349,Meta Ads,iOS,0,0,11.191638236698326,0.0
105350,Meta Ads,Android,0,0,13.951945706125937,0.0
105351,Email Referral,iOS,1,0,0.0,0.0
105352,TikTok Ads,Android,1,0,13.879988762677915,0.0
105353,Google Search,Android,1,0,23.438852731053274,0.0
105354,Google Search,Web PC,1,0,22.513886789001035,0.0
105355,Google Search,iOS,0,0,19.429773081111307,0.0
105356,TikTok Ads,Android,0,0,11.926124109036689,0.0
105357,Email Referral,Web PC,1,0,0.0,0.0
105358,Organic SEO,Android,1,0,0.0,0.0
105359,Google Search,iOS,1,1,23.61959145049621,137.08078055946888
105360,Meta Ads,Android,0,0,9.681980453405632,0.0
105361,TikTok Ads,Web PC,1,0,13.633234633276762,0.0
105362,Google Search,iOS,1,0,20.06234360821328,0.0
105363,Meta Ads,Android,0,0,13.278422543786,0.0
105364,Google Search,Android,1,0,29.819883727844406,0.0
105365,Email Referral,iOS,0,0,0.0,0.0
105366,Meta Ads,iOS,1,0,14.968231211696544,0.0
105367,Google Search,iOS,1,0,27.949719595125988,0.0
105368,Meta Ads,iOS,1,0,13.998769258943568,0.0
105369,TikTok Ads,Web PC,0,0,13.641789459645125,0.0
105370,Google Search,Android,1,0,25.458955564581345,0.0
105371,TikTok Ads,Android,0,0,9.287876002635532,0.0
105372,Google Search,Android,0,0,16.619534763123003,0.0
105373,Meta Ads,iOS,0,0,12.004715546806205,0.0
105374,Google Search,iOS,0,0,25.1490181374112,0.0
105375,Meta Ads,Web PC,0,0,10.804026617731788,0.0
105376,Meta Ads,Android,1,0,14.64111640906297,0.0
105377,TikTok Ads,Android,1,1,9.757623810489228,192.85475926510765
105378,Organic SEO,Web PC,0,0,0.0,0.0
105379,TikTok Ads,iOS,0,0,9.761357891889451,0.0
105380,TikTok Ads,Web PC,0,0,14.08201493850651,0.0
105381,Google Search,Web PC,0,0,22.633484437569873,0.0
105382,TikTok Ads,iOS,0,0,8.251851865180681,0.0
105383,TikTok Ads,iOS,0,0,9.371411294929395,0.0
105384,Meta Ads,Web PC,1,0,11.955610080486844,0.0
105385,Google Search,iOS,1,1,19.889436009308096,151.5763539663914
105386,Google Search,iOS,1,0,22.340933927226644,0.0
105387,Email Referral,Android,1,0,0.0,0.0
105388,Meta Ads,Android,1,0,13.557723748959443,0.0
105389,Organic SEO,Android,1,0,0.0,0.0
105390,TikTok Ads,Web PC,0,0,11.465244845915938,0.0
105391,Meta Ads,Web PC,0,0,11.256183800017325,0.0
105392,Organic SEO,Web PC,1,0,0.0,0.0
105393,Meta Ads,iOS,1,0,9.232119305646883,0.0
105394,Meta Ads,Android,0,0,9.024051043553238,0.0
105395,Google Search,iOS,0,0,21.474909844678436,0.0
105396,TikTok Ads,iOS,0,0,9.467216044430383,0.0
105397,Google Search,Android,1,0,21.00651125621496,0.0
105398,Google Search,iOS,0,0,23.483247555675504,0.0
105399,Organic SEO,Web PC,1,1,0.0,64.586381418102
105400,TikTok Ads,iOS,0,0,8.787675919240044,0.0
105401,Email Referral,Android,1,1,0.0,123.60610419936728
105402,Email Referral,iOS,1,1,0.0,64.67808190367677
105403,TikTok Ads,iOS,0,0,9.375212552431394,0.0
105404,TikTok Ads,Android,0,0,14.000011105554842,0.0
105405,Organic SEO,iOS,1,1,0.0,177.74099202065548
105406,Email Referral,Android,1,0,0.0,0.0
105407,Google Search,Web PC,0,0,24.501922759082195,0.0
105408,TikTok Ads,Android,1,0,13.213733017670538,0.0
105409,Google Search,iOS,0,0,22.329435036234795,0.0
105410,Meta Ads,iOS,0,0,12.822217746155356,0.0
105411,TikTok Ads,iOS,0,0,11.033125046934964,0.0
105412,Meta Ads,Android,1,0,8.906907966154296,0.0
105413,TikTok Ads,Android,0,0,11.061014714449529,0.0
105414,TikTok Ads,iOS,1,0,12.382677835667904,0.0
105415,Google Search,Android,1,0,18.793599051641923,0.0
105416,Google Search,iOS,1,0,25.557654002309313,0.0
105417,TikTok Ads,Android,0,0,8.93478803941992,0.0
105418,Google Search,Android,0,0,18.475744944587078,0.0
105419,TikTok Ads,iOS,0,0,13.077670238947015,0.0
105420,TikTok Ads,Android,1,0,9.643655827088352,0.0
105421,TikTok Ads,Android,0,0,12.403259536202405,0.0
105422,Email Referral,Android,1,0,0.0,0.0
105423,Google Search,Android,1,0,25.588099949304294,0.0
105424,Google Search,Web PC,1,0,18.185205383764956,0.0
105425,Meta Ads,Android,0,0,11.536090865857153,0.0
105426,Email Referral,iOS,1,0,0.0,0.0
105427,TikTok Ads,iOS,1,0,14.594625151607739,0.0
105428,Meta Ads,iOS,1,0,12.142639401535313,0.0
105429,Meta Ads,iOS,1,1,8.259750525089835,92.90092512716117
105430,Meta Ads,Web PC,0,0,9.367268168363164,0.0
105431,TikTok Ads,iOS,0,0,13.741660396849724,0.0
105432,Meta Ads,Web PC,0,0,11.344847945032981,0.0
105433,TikTok Ads,iOS,1,0,8.489390617854138,0.0
105434,Meta Ads,iOS,0,0,10.512214447053053,0.0
105435,Meta Ads,Web PC,0,0,13.000073665528852,0.0
105436,TikTok Ads,iOS,0,0,13.20844275957911,0.0
105437,Organic SEO,Android,0,0,0.0,0.0
105438,TikTok Ads,Web PC,0,0,12.114271577193028,0.0
105439,Organic SEO,Web PC,1,0,0.0,0.0
105440,Google Search,Android,0,0,26.274082391257174,0.0
105441,TikTok Ads,Web PC,0,0,10.969302883424525,0.0
105442,TikTok Ads,Android,1,0,11.335201353193046,0.0
105443,Email Referral,iOS,1,1,0.0,109.98179286255726
105444,TikTok Ads,Android,0,0,11.010644298116091,0.0
105445,TikTok Ads,Web PC,0,0,10.048297904868638,0.0
105446,TikTok Ads,Android,0,0,12.551229891360165,0.0
105447,Meta Ads,iOS,0,0,12.639595942446366,0.0
105448,Google Search,Android,0,0,27.963826335506994,0.0
105449,TikTok Ads,Android,0,0,10.23252811026254,0.0
105450,TikTok Ads,iOS,0,0,12.493279611637035,0.0
105451,TikTok Ads,Android,1,0,10.398777512079885,0.0
105452,TikTok Ads,Android,0,0,14.335371020610957,0.0
105453,Google Search,Android,1,0,19.8650093266062,0.0
105454,Meta Ads,iOS,0,0,13.517235049545675,0.0
105455,TikTok Ads,iOS,1,0,13.832918774236553,0.0
105456,Google Search,Android,1,0,20.390982864182778,0.0
105457,Google Search,Android,0,0,18.188261782105187,0.0
105458,Email Referral,iOS,1,0,0.0,0.0
105459,Email Referral,iOS,1,0,0.0,0.0
105460,Organic SEO,iOS,0,0,0.0,0.0
105461,TikTok Ads,Android,1,0,8.516005808469778,0.0
105462,TikTok Ads,Web PC,1,0,14.374602437895344,0.0
105463,TikTok Ads,Android,1,0,12.577853057379404,0.0
105464,TikTok Ads,Web PC,0,0,13.7389875132266,0.0
105465,Google Search,Android,1,0,24.276359161009974,0.0
105466,Meta Ads,Android,0,0,9.11762409752799,0.0
105467,Organic SEO,iOS,0,0,0.0,0.0
105468,Organic SEO,Android,1,0,0.0,0.0
105469,Google Search,iOS,1,0,19.553630107680778,0.0
105470,Meta Ads,Android,1,0,10.362561202356753,0.0
105471,TikTok Ads,iOS,1,0,11.013594184527037,0.0
105472,TikTok Ads,iOS,0,0,8.36615048198403,0.0
105473,Meta Ads,iOS,0,0,12.690841482722309,0.0
105474,TikTok Ads,Android,0,0,9.894129247187562,0.0
105475,Google Search,iOS,1,0,22.201305782645033,0.0
105476,TikTok Ads,iOS,0,0,8.417674330854405,0.0
105477,Meta Ads,Web PC,1,0,12.879500613600749,0.0
105478,Meta Ads,Android,0,0,11.834904413921882,0.0
105479,TikTok Ads,iOS,0,0,14.335836678493182,0.0
105480,Organic SEO,iOS,0,0,0.0,0.0
105481,TikTok Ads,iOS,1,0,9.38073612021199,0.0
105482,Google Search,Android,0,0,29.36557502470634,0.0
105483,Meta Ads,Android,1,0,14.340908970477836,0.0
105484,Meta Ads,iOS,0,0,10.070091921382978,0.0
105485,Email Referral,Web PC,1,1,0.0,179.37364590810265
105486,TikTok Ads,iOS,1,0,14.286069303229542,0.0
105487,Meta Ads,iOS,0,0,10.04379303335051,0.0
105488,Meta Ads,Web PC,0,0,10.352060915001434,0.0
105489,Organic SEO,iOS,0,0,0.0,0.0
105490,TikTok Ads,Web PC,1,0,14.363090267901615,0.0
105491,Meta Ads,Android,1,0,13.513267318577343,0.0
105492,Meta Ads,iOS,0,0,11.08823183656016,0.0
105493,TikTok Ads,Android,1,0,8.795799747532627,0.0
105494,Google Search,Android,1,1,21.948856599890213,82.3362405107026
105495,TikTok Ads,Web PC,0,0,13.909668507692446,0.0
105496,Meta Ads,iOS,1,0,12.143498119671303,0.0
105497,Organic SEO,iOS,0,0,0.0,0.0
105498,Meta Ads,iOS,1,0,8.339397923154065,0.0
105499,Meta Ads,Android,0,0,10.859231290386552,0.0
105500,Google Search,iOS,1,0,25.49836470115888,0.0
105501,TikTok Ads,iOS,0,0,14.16946000458177,0.0
105502,TikTok Ads,Web PC,1,0,14.838723740048746,0.0
105503,Google Search,iOS,0,0,27.551121815220185,0.0
105504,TikTok Ads,iOS,0,0,14.101467953703333,0.0
105505,TikTok Ads,Android,0,0,9.50527455958785,0.0
105506,Google Search,Android,0,0,27.899218295027634,0.0
105507,TikTok Ads,iOS,0,0,14.484542919880763,0.0
105508,TikTok Ads,iOS,0,0,12.43938772252476,0.0
105509,Google Search,iOS,1,0,22.311902446457044,0.0
105510,TikTok Ads,iOS,0,0,13.679627012838472,0.0
105511,Organic SEO,Android,0,0,0.0,0.0
105512,Organic SEO,Android,1,0,0.0,0.0
105513,Meta Ads,Android,1,0,12.319725928470751,0.0
105514,TikTok Ads,Android,0,0,13.793535086359139,0.0
105515,Meta Ads,Android,1,0,11.159936324641937,0.0
105516,Organic SEO,Android,0,0,0.0,0.0
105517,Meta Ads,Web PC,0,0,9.248187142794201,0.0
105518,TikTok Ads,Android,0,0,14.423191508755632,0.0
105519,Meta Ads,Android,1,0,14.778552167897985,0.0
105520,Organic SEO,iOS,0,0,0.0,0.0
105521,Meta Ads,iOS,0,0,14.809240896615146,0.0
105522,Meta Ads,Android,0,0,14.689391165873051,0.0
105523,Google Search,iOS,1,0,22.404885124982364,0.0
105524,Google Search,Android,1,0,24.43413471337551,0.0
105525,TikTok Ads,Android,1,0,14.16494422700999,0.0
105526,Meta Ads,Android,1,0,8.163051846465121,0.0
105527,TikTok Ads,Android,0,0,9.13626674366282,0.0
105528,Google Search,iOS,1,0,17.474872632949054,0.0
105529,TikTok Ads,iOS,0,0,9.544042281622204,0.0
105530,Google Search,Web PC,0,0,21.082355422709004,0.0
105531,TikTok Ads,iOS,0,0,11.243251031349649,0.0
105532,Meta Ads,Android,1,0,10.737231698201073,0.0
105533,Meta Ads,iOS,0,0,14.151667652195913,0.0
105534,TikTok Ads,iOS,0,0,9.807278871440792,0.0
105535,TikTok Ads,iOS,0,0,13.17170071111039,0.0
105536,TikTok Ads,Android,0,0,14.82509859762996,0.0
105537,Organic SEO,iOS,1,1,0.0,113.5775166687838
105538,Google Search,iOS,0,0,24.839761678374995,0.0
105539,Google Search,iOS,1,0,15.671110712292734,0.0
105540,TikTok Ads,iOS,1,0,8.797074906374352,0.0
105541,Meta Ads,iOS,0,0,13.871432701129123,0.0
105542,Organic SEO,iOS,1,0,0.0,0.0
105543,Organic SEO,Android,1,0,0.0,0.0
105544,Meta Ads,iOS,0,0,10.525492150315966,0.0
105545,TikTok Ads,iOS,1,0,10.828366504715316,0.0
105546,TikTok Ads,Web PC,0,0,14.194263332174824,0.0
105547,TikTok Ads,iOS,0,0,12.938856543236868,0.0
105548,TikTok Ads,Web PC,0,0,12.983172280312093,0.0
105549,TikTok Ads,iOS,0,0,12.709377196456137,0.0
105550,TikTok Ads,iOS,0,0,12.430704964247957,0.0
105551,Google Search,iOS,0,0,26.32693757872825,0.0
105552,Organic SEO,Android,1,1,0.0,165.59631909698484
105553,Meta Ads,Android,0,0,12.904828925582649,0.0
105554,Organic SEO,iOS,1,1,0.0,50.58533006191466
105555,Meta Ads,Android,0,0,8.66666465095984,0.0
105556,TikTok Ads,Android,0,0,9.543235572681208,0.0
105557,Meta Ads,iOS,1,0,8.761443087453959,0.0
105558,TikTok Ads,Android,0,0,13.655622113788855,0.0
105559,Meta Ads,Android,1,0,12.167164013243013,0.0
105560,TikTok Ads,iOS,0,0,14.754963986843926,0.0
105561,Email Referral,iOS,1,1,0.0,84.41093407638151
105562,TikTok Ads,Android,0,0,13.026890612128248,0.0
105563,TikTok Ads,Web PC,1,0,11.46731730564173,0.0
105564,Organic SEO,iOS,1,0,0.0,0.0
105565,TikTok Ads,Web PC,0,0,14.52852020286239,0.0
105566,Meta Ads,iOS,0,0,14.760333854839581,0.0
105567,Meta Ads,Web PC,0,0,12.391509762939283,0.0
105568,Organic SEO,Android,0,0,0.0,0.0
105569,Email Referral,Web PC,1,1,0.0,57.69436815680315
105570,Email Referral,Android,0,0,0.0,0.0
105571,TikTok Ads,iOS,0,0,12.382486502751364,0.0
105572,Organic SEO,iOS,1,1,0.0,159.20977268507997
105573,Meta Ads,Android,0,0,12.060177310624008,0.0
105574,Meta Ads,iOS,0,0,8.592782992686576,0.0
105575,TikTok Ads,Android,0,0,13.356407322743033,0.0
105576,Meta Ads,Web PC,1,0,14.135195974210275,0.0
105577,Email Referral,iOS,1,0,0.0,0.0
105578,Organic SEO,Android,1,0,0.0,0.0
105579,Google Search,iOS,1,0,23.363851139785403,0.0
105580,TikTok Ads,Android,1,0,9.35464042028148,0.0
105581,Google Search,iOS,0,0,27.18648407232481,0.0
105582,Organic SEO,iOS,1,0,0.0,0.0
105583,Meta Ads,Web PC,0,0,14.266542534669089,0.0
105584,Google Search,Android,0,0,27.092781612495944,0.0
105585,TikTok Ads,Android,0,0,9.482012793302289,0.0
105586,Google Search,Android,1,0,18.252886981967745,0.0
105587,Google Search,Android,1,0,21.87310285325953,0.0
105588,Organic SEO,Android,0,0,0.0,0.0
105589,Meta Ads,iOS,1,0,9.10225755094658,0.0
105590,TikTok Ads,iOS,1,0,12.81236215225022,0.0
105591,Google Search,iOS,0,0,25.621988570359424,0.0
105592,TikTok Ads,iOS,0,0,14.905499767649006,0.0
105593,Email Referral,iOS,1,0,0.0,0.0
105594,Google Search,iOS,0,0,20.679924075240308,0.0
105595,Google Search,Android,0,0,25.884884020505638,0.0
105596,Google Search,iOS,1,1,22.450230989927874,63.490256540384124
105597,Meta Ads,Android,0,0,9.136416914947539,0.0
105598,Meta Ads,Android,1,0,14.3844590608681,0.0
105599,Meta Ads,Web PC,0,0,8.419479812315691,0.0
105600,TikTok Ads,iOS,0,0,8.29514684367911,0.0
105601,TikTok Ads,Android,1,0,9.854182042862627,0.0
105602,TikTok Ads,Android,0,0,14.99697822205826,0.0
105603,Meta Ads,Web PC,0,0,8.145619933949419,0.0
105604,TikTok Ads,iOS,0,0,10.961522396026753,0.0
105605,Meta Ads,iOS,1,0,11.63070500408699,0.0
105606,Organic SEO,iOS,1,1,0.0,193.40720569269553
105607,Organic SEO,iOS,1,1,0.0,100.8769526664708
105608,Google Search,Android,0,0,19.719934278496623,0.0
105609,Google Search,Android,1,1,25.5833875130899,124.66507384625542
105610,TikTok Ads,iOS,1,0,10.612490380431547,0.0
105611,Meta Ads,iOS,1,0,12.630385791206033,0.0
105612,Organic SEO,iOS,1,1,0.0,75.61097620181653
105613,TikTok Ads,iOS,0,0,10.408017004169805,0.0
105614,Google Search,Web PC,0,0,17.247482454182183,0.0
105615,Organic SEO,Web PC,1,1,0.0,174.95490315957508
105616,Organic SEO,iOS,1,0,0.0,0.0
105617,TikTok Ads,iOS,0,0,11.936929480259657,0.0
105618,Meta Ads,Web PC,0,0,11.86903982083227,0.0
105619,TikTok Ads,iOS,0,0,9.844118283393932,0.0
105620,TikTok Ads,Android,0,0,10.528750120852283,0.0
105621,Organic SEO,Web PC,1,0,0.0,0.0
105622,Organic SEO,Android,0,0,0.0,0.0
105623,Meta Ads,iOS,0,0,11.04619863248354,0.0
105624,TikTok Ads,iOS,1,0,11.937267805283048,0.0
105625,Organic SEO,Web PC,0,0,0.0,0.0
105626,Google Search,iOS,1,0,24.635838107086965,0.0
105627,TikTok Ads,iOS,0,0,8.869534248173862,0.0
105628,Google Search,Android,1,0,17.179261824520417,0.0
105629,TikTok Ads,Android,0,0,10.565357759399253,0.0
105630,Meta Ads,Android,0,0,10.911288669581655,0.0
105631,Meta Ads,iOS,1,0,10.323164064227868,0.0
105632,TikTok Ads,Android,0,0,12.526082174266117,0.0
105633,TikTok Ads,iOS,0,0,14.74572547280039,0.0
105634,TikTok Ads,iOS,0,0,12.236187833743918,0.0
105635,TikTok Ads,Android,0,0,9.216779924103532,0.0
105636,Meta Ads,iOS,0,0,10.297735951833848,0.0
105637,Organic SEO,iOS,1,0,0.0,0.0
105638,TikTok Ads,iOS,1,0,11.815371247002128,0.0
105639,TikTok Ads,Android,0,0,10.193317950937558,0.0
105640,Meta Ads,Android,0,0,11.234830332834429,0.0
105641,Organic SEO,Android,1,0,0.0,0.0
105642,TikTok Ads,Android,0,0,12.050155669298494,0.0
105643,TikTok Ads,Android,0,0,12.94219766756042,0.0
105644,Meta Ads,Android,1,0,9.645195309843483,0.0
105645,TikTok Ads,iOS,0,0,11.29109431874264,0.0
105646,TikTok Ads,iOS,0,0,10.855100527202316,0.0
105647,Meta Ads,Android,1,0,8.671864480689603,0.0
105648,Meta Ads,iOS,0,0,12.213835458196767,0.0
105649,Meta Ads,iOS,1,0,13.455101410970341,0.0
105650,Meta Ads,iOS,1,0,13.951712672581603,0.0
105651,Meta Ads,Android,0,0,8.513403444517033,0.0
105652,TikTok Ads,Android,0,0,11.952051201140515,0.0
105653,Google Search,Android,1,0,29.808069010290737,0.0
105654,TikTok Ads,Android,0,0,13.286454990907846,0.0
105655,TikTok Ads,Web PC,1,1,12.12840266949628,78.23030979235868
105656,Meta Ads,iOS,1,0,8.20880953781326,0.0
105657,Organic SEO,Android,1,0,0.0,0.0
105658,Email Referral,iOS,1,0,0.0,0.0
105659,Meta Ads,iOS,1,0,8.438205318270024,0.0
105660,TikTok Ads,Web PC,0,0,8.372498497183441,0.0
105661,TikTok Ads,iOS,1,0,13.557908357023381,0.0
105662,Organic SEO,iOS,0,0,0.0,0.0
105663,Meta Ads,Android,0,0,11.803801300915865,0.0
105664,Meta Ads,iOS,1,0,10.14297014093914,0.0
105665,Meta Ads,Android,1,0,14.127822131425187,0.0
105666,Meta Ads,iOS,0,0,13.681414121261476,0.0
105667,Organic SEO,iOS,1,0,0.0,0.0
105668,TikTok Ads,Android,0,0,13.447090550535947,0.0
105669,Meta Ads,Android,0,0,13.416738901606474,0.0
105670,Organic SEO,iOS,1,1,0.0,116.80948256189089
105671,TikTok Ads,Android,1,0,9.339678279167845,0.0
105672,Meta Ads,Android,1,0,14.129506107271904,0.0
105673,TikTok Ads,Android,0,0,9.377905164418493,0.0
105674,Email Referral,iOS,0,0,0.0,0.0
105675,TikTok Ads,iOS,0,0,14.042440194847822,0.0
105676,Meta Ads,iOS,0,0,14.24104354770984,0.0
105677,TikTok Ads,iOS,0,0,12.986687814322064,0.0
105678,Meta Ads,iOS,1,0,12.96241011832106,0.0
105679,TikTok Ads,iOS,0,0,9.824926767185875,0.0
105680,TikTok Ads,Android,0,0,10.191987752772231,0.0
105681,Google Search,Android,1,0,23.58865780264964,0.0
105682,Organic SEO,iOS,1,1,0.0,194.53425682157302
105683,TikTok Ads,Android,1,0,12.00668106451624,0.0
105684,TikTok Ads,Android,1,0,10.377102985434991,0.0
105685,Meta Ads,iOS,0,0,14.275645328890661,0.0
105686,Google Search,Android,0,0,16.968055151909162,0.0
105687,Organic SEO,iOS,0,0,0.0,0.0
105688,TikTok Ads,Android,0,0,10.72690275506181,0.0
105689,Meta Ads,iOS,0,0,9.809533864229572,0.0
105690,TikTok Ads,iOS,1,0,14.502886835033818,0.0
105691,TikTok Ads,iOS,1,0,8.99969624286462,0.0
105692,Meta Ads,Android,1,0,11.29532442153764,0.0
105693,Meta Ads,Android,1,0,8.294810258456055,0.0
105694,Meta Ads,iOS,1,0,13.449362340571753,0.0
105695,TikTok Ads,iOS,0,0,12.628472554014202,0.0
105696,Google Search,Android,0,0,27.640926966026964,0.0
105697,Google Search,Web PC,1,0,19.39258614235881,0.0
105698,Email Referral,Android,1,0,0.0,0.0
105699,TikTok Ads,Web PC,1,0,11.870583138512428,0.0
105700,TikTok Ads,iOS,0,0,14.70882674192205,0.0
105701,Google Search,iOS,1,0,18.791228019876478,0.0
105702,Meta Ads,Android,0,0,14.326695577100876,0.0
105703,TikTok Ads,iOS,0,0,14.632869758967216,0.0
105704,Organic SEO,iOS,1,0,0.0,0.0
105705,TikTok Ads,iOS,0,0,10.64637067252095,0.0
105706,Organic SEO,iOS,1,0,0.0,0.0
105707,TikTok Ads,iOS,0,0,10.321628969830316,0.0
105708,Meta Ads,Web PC,0,0,9.982659490659646,0.0
105709,Organic SEO,iOS,0,0,0.0,0.0
105710,TikTok Ads,iOS,0,0,13.899193297048722,0.0
105711,Email Referral,iOS,1,1,0.0,115.62389612282516
105712,Google Search,Android,1,1,25.255877955349156,120.5749690416167
105713,Organic SEO,Android,1,1,0.0,178.1366536155309
105714,Meta Ads,iOS,0,0,9.465601329334419,0.0
105715,TikTok Ads,iOS,0,0,13.985639706177116,0.0
105716,TikTok Ads,Android,1,0,9.340460663657932,0.0
105717,TikTok Ads,iOS,0,0,11.42849639491126,0.0
105718,TikTok Ads,Web PC,0,0,8.80050461099766,0.0
105719,TikTok Ads,Android,1,0,12.538354043150406,0.0
105720,TikTok Ads,iOS,0,0,12.618305573346472,0.0
105721,Google Search,Web PC,1,0,20.43467709160486,0.0
105722,Meta Ads,iOS,1,0,8.728295014677274,0.0
105723,TikTok Ads,iOS,0,0,11.821051072037093,0.0
105724,TikTok Ads,iOS,0,0,14.444878629107114,0.0
105725,Meta Ads,Android,0,0,13.53685306995798,0.0
105726,TikTok Ads,iOS,0,0,12.019505029869633,0.0
105727,TikTok Ads,iOS,0,0,8.526749585182504,0.0
105728,TikTok Ads,iOS,0,0,12.59057424281516,0.0
105729,Organic SEO,Android,0,0,0.0,0.0
105730,Organic SEO,iOS,1,0,0.0,0.0
105731,Google Search,iOS,1,0,20.161114115375348,0.0
105732,Meta Ads,Android,1,0,13.16641746563211,0.0
105733,Google Search,Android,1,1,15.608736900870404,182.73563880984187
105734,Meta Ads,Android,0,0,11.374069807182511,0.0
105735,Meta Ads,iOS,0,0,10.494347261786498,0.0
105736,Meta Ads,Android,0,0,8.101274721858207,0.0
105737,TikTok Ads,Android,0,0,11.291846150044226,0.0
105738,TikTok Ads,iOS,1,0,9.062866098453156,0.0
105739,Google Search,Android,0,0,15.328705639746667,0.0
105740,Organic SEO,Android,0,0,0.0,0.0
105741,Meta Ads,Android,0,0,12.30536478550218,0.0
105742,Organic SEO,Web PC,0,0,0.0,0.0
105743,Email Referral,Android,1,1,0.0,152.8192271373287
105744,TikTok Ads,iOS,0,0,14.90787773131165,0.0
105745,Meta Ads,Web PC,1,0,12.741873099766726,0.0
105746,Meta Ads,iOS,1,0,14.175200228275234,0.0
105747,Email Referral,Android,1,1,0.0,43.63146011863046
105748,Email Referral,iOS,0,0,0.0,0.0
105749,Meta Ads,iOS,1,0,8.883378685071976,0.0
105750,TikTok Ads,Android,1,0,10.073209637165936,0.0
105751,Meta Ads,iOS,0,0,13.378459797923682,0.0
105752,TikTok Ads,Android,0,0,9.252157727486285,0.0
105753,Meta Ads,Android,0,0,12.1702077097515,0.0
105754,Organic SEO,iOS,1,0,0.0,0.0
105755,Google Search,Android,1,1,22.078142308706916,155.81217171136916
105756,Meta Ads,Android,1,0,12.220049003979542,0.0
105757,Google Search,Android,0,0,29.491216037338216,0.0
105758,Google Search,Android,0,0,26.489131206743348,0.0
105759,TikTok Ads,iOS,1,0,14.923614857735542,0.0
105760,Meta Ads,iOS,0,0,8.855497846537482,0.0
105761,Organic SEO,iOS,0,0,0.0,0.0
105762,Organic SEO,iOS,1,0,0.0,0.0
105763,TikTok Ads,Android,0,0,11.244778712326704,0.0
105764,Organic SEO,iOS,1,0,0.0,0.0
105765,Meta Ads,Web PC,1,0,9.726482928131448,0.0
105766,TikTok Ads,Android,0,0,12.662121148898596,0.0
105767,TikTok Ads,iOS,0,0,8.099277594824365,0.0
105768,TikTok Ads,iOS,0,0,14.254281183106453,0.0
105769,Organic SEO,Android,1,0,0.0,0.0
105770,Meta Ads,Android,1,0,12.207179961362217,0.0
105771,Meta Ads,Web PC,1,1,12.695460769413875,159.45243686635737
105772,TikTok Ads,iOS,0,0,13.56015354571131,0.0
105773,Meta Ads,iOS,1,0,13.220422661672014,0.0
105774,TikTok Ads,Web PC,1,0,12.810870656773426,0.0
105775,Google Search,iOS,1,0,29.215077059665926,0.0
105776,Meta Ads,Android,1,0,9.662357911937882,0.0
105777,TikTok Ads,iOS,1,0,8.664984020030419,0.0
105778,Organic SEO,Android,0,0,0.0,0.0
105779,TikTok Ads,iOS,1,0,12.419714180688356,0.0
105780,Meta Ads,Android,0,0,8.45080893651867,0.0
105781,Google Search,Android,1,1,23.31286127617614,96.83517615234874
105782,Meta Ads,Web PC,0,0,12.895350395837134,0.0
105783,TikTok Ads,iOS,0,0,12.718008493378802,0.0
